,HR,timestamp,period
2644,141.5,08:40:20,pre-test
2645,141.37,08:40:21,pre-test
2646,141.25,08:40:22,pre-test
2647,141.12,08:40:23,pre-test
2648,141.03,08:40:24,pre-test
2649,141.02,08:40:25,pre-test
2650,140.98,08:40:26,pre-test
2651,140.97,08:40:27,pre-test
2652,140.98,08:40:28,pre-test
2653,141.02,08:40:29,pre-test
2654,141.05,08:40:30,pre-test
2655,141.08,08:40:31,pre-test
2656,141.1,08:40:32,pre-test
2657,141.1,08:40:33,pre-test
2658,141.13,08:40:34,pre-test
2659,141.02,08:40:35,pre-test
2660,140.9,08:40:36,pre-test
2661,140.73,08:40:37,pre-test
2662,140.52,08:40:38,pre-test
2663,140.28,08:40:39,pre-test
2664,140.05,08:40:40,pre-test
2665,139.82,08:40:41,pre-test
2666,139.58,08:40:42,pre-test
2667,139.37,08:40:43,pre-test
2668,139.13,08:40:44,pre-test
2669,138.92,08:40:45,pre-test
2670,138.68,08:40:46,pre-test
2671,138.32,08:40:47,pre-test
2672,137.98,08:40:48,pre-test
2673,137.63,08:40:49,pre-test
2674,137.17,08:40:50,pre-test
2675,136.75,08:40:51,pre-test
2676,136.33,08:40:52,pre-test
2677,135.98,08:40:53,pre-test
2678,135.65,08:40:54,pre-test
2679,135.3,08:40:55,pre-test
2680,134.98,08:40:56,pre-test
2681,134.68,08:40:57,pre-test
2682,134.4,08:40:58,pre-test
2683,134.13,08:40:59,pre-test
2684,133.97,08:41:00,pre-test
2685,133.78,08:41:01,pre-test
2686,133.57,08:41:02,pre-test
2687,133.35,08:41:03,pre-test
2688,133.15,08:41:04,pre-test
2689,132.93,08:41:05,pre-test
2690,132.72,08:41:06,pre-test
2691,132.47,08:41:07,pre-test
2692,132.17,08:41:08,pre-test
2693,131.88,08:41:09,pre-test
2694,131.62,08:41:10,pre-test
2695,131.37,08:41:11,pre-test
2696,131.15,08:41:12,pre-test
2697,130.95,08:41:13,pre-test
2698,130.8,08:41:14,pre-test
2699,130.67,08:41:15,pre-test
2700,130.48,08:41:16,pre-test
2701,130.3,08:41:17,pre-test
2702,130.1,08:41:18,pre-test
2703,129.93,08:41:19,pre-test
2704,129.78,08:41:20,pre-test
2705,129.57,08:41:21,pre-test
2706,129.33,08:41:22,pre-test
2707,129.12,08:41:23,pre-test
2708,128.87,08:41:24,pre-test
2709,128.48,08:41:25,pre-test
2710,128.22,08:41:26,pre-test
2711,128.18,08:41:27,pre-test
2712,128.1,08:41:28,pre-test
2713,128.07,08:41:29,pre-test
2714,128.07,08:41:30,pre-test
2715,128.08,08:41:31,pre-test
2716,128.17,08:41:32,pre-test
2717,128.27,08:41:33,pre-test
2718,128.33,08:41:34,pre-test
2719,128.65,08:41:35,pre-test
2720,128.92,08:41:36,pre-test
2721,129.18,08:41:37,pre-test
2722,129.48,08:41:38,pre-test
2723,129.83,08:41:39,pre-test
2724,130.15,08:41:40,pre-test
2725,130.47,08:41:41,pre-test
2726,130.78,08:41:42,pre-test
2727,131.08,08:41:43,pre-test
2728,131.27,08:41:44,pre-test
2729,131.47,08:41:45,pre-test
2730,131.65,08:41:46,pre-test
2731,131.95,08:41:47,pre-test
2732,132.25,08:41:48,pre-test
2733,132.55,08:41:49,pre-test
2734,133.0,08:41:50,pre-test
2735,133.43,08:41:51,pre-test
2736,133.92,08:41:52,pre-test
2737,134.38,08:41:53,pre-test
2738,134.85,08:41:54,pre-test
2739,135.33,08:41:55,pre-test
2740,135.75,08:41:56,pre-test
2741,136.17,08:41:57,pre-test
2742,136.35,08:41:58,pre-test
2743,136.52,08:41:59,pre-test
2744,136.63,08:42:00,pre-test
2745,136.75,08:42:01,pre-test
2746,136.87,08:42:02,pre-test
2747,136.95,08:42:03,pre-test
2748,137.02,08:42:04,pre-test
2749,137.1,08:42:05,pre-test
2750,137.25,08:42:06,pre-test
2751,137.38,08:42:07,pre-test
2752,137.6,08:42:08,pre-test
2753,137.83,08:42:09,pre-test
2754,138.02,08:42:10,pre-test
2755,138.17,08:42:11,pre-test
2756,138.27,08:42:12,pre-test
2757,138.28,08:42:13,pre-test
2758,138.25,08:42:14,pre-test
2759,138.18,08:42:15,pre-test
2760,138.15,08:42:16,pre-test
2761,138.0,08:42:17,pre-test
2762,137.83,08:42:18,pre-test
2763,137.75,08:42:19,pre-test
2764,137.72,08:42:20,pre-test
2765,137.73,08:42:21,pre-test
2766,137.78,08:42:22,pre-test
2767,137.85,08:42:23,pre-test
2768,138.02,08:42:24,pre-test
2769,138.25,08:42:25,pre-test
2770,138.57,08:42:26,pre-test
2771,138.75,08:42:27,pre-test
2772,138.95,08:42:28,pre-test
2773,139.05,08:42:29,pre-test
2774,139.1,08:42:30,pre-test
2775,139.18,08:42:31,pre-test
2776,139.25,08:42:32,pre-test
2777,139.33,08:42:33,pre-test
2778,139.4,08:42:34,pre-test
2779,139.35,08:42:35,pre-test
2780,139.35,08:42:36,pre-test
2781,139.38,08:42:37,pre-test
2782,139.47,08:42:38,pre-test
2783,139.5,08:42:39,pre-test
2784,139.57,08:42:40,pre-test
2785,139.65,08:42:41,pre-test
2786,139.7,08:42:42,pre-test
2787,139.78,08:42:43,pre-test
2788,139.98,08:42:44,pre-test
2789,140.37,08:42:45,pre-test
2790,140.73,08:42:46,pre-test
2791,141.05,08:42:47,pre-test
2792,141.35,08:42:48,pre-test
2793,141.7,08:42:49,pre-test
2794,142.05,08:42:50,pre-test
2795,142.4,08:42:51,pre-test
2796,142.58,08:42:52,pre-test
2797,142.78,08:42:53,pre-test
2798,142.95,08:42:54,pre-test
2799,143.17,08:42:55,pre-test
2800,143.45,08:42:56,pre-test
2801,143.75,08:42:57,pre-test
2802,144.27,08:42:58,pre-test
2803,144.72,08:42:59,pre-test
2804,145.17,08:43:00,pre-test
2805,145.63,08:43:01,pre-test
2806,146.27,08:43:02,pre-test
2807,146.92,08:43:03,pre-test
2808,147.57,08:43:04,pre-test
2809,148.4,08:43:05,pre-test
2810,149.2,08:43:06,pre-test
2811,150.05,08:43:07,pre-test
2812,150.85,08:43:08,pre-test
2813,151.63,08:43:09,pre-test
2814,152.43,08:43:10,pre-test
2815,153.23,08:43:11,pre-test
2816,154.03,08:43:12,pre-test
2817,154.83,08:43:13,pre-test
2818,155.6,08:43:14,pre-test
2819,156.27,08:43:15,pre-test
2820,157.03,08:43:16,pre-test
2821,157.87,08:43:17,pre-test
2822,158.72,08:43:18,pre-test
2823,159.5,08:43:19,pre-test
2824,160.23,08:43:20,pre-test
2825,161.02,08:43:21,pre-test
2826,161.93,08:43:22,pre-test
2827,162.83,08:43:23,pre-test
2828,163.77,08:43:24,pre-test
2829,164.62,08:43:25,pre-test
2830,165.38,08:43:26,pre-test
2831,166.07,08:43:27,pre-test
2832,166.8,08:43:28,pre-test
2833,167.57,08:43:29,pre-test
2834,168.37,08:43:30,pre-test
2835,169.13,08:43:31,pre-test
2836,169.87,08:43:32,pre-test
2837,170.57,08:43:33,pre-test
2838,171.3,08:43:34,pre-test
2839,172.02,08:43:35,pre-test
2840,172.72,08:43:36,pre-test
2841,173.35,08:43:37,pre-test
2842,174.0,08:43:38,pre-test
2843,174.67,08:43:39,pre-test
2844,175.32,08:43:40,pre-test
2845,175.95,08:43:41,pre-test
2846,176.62,08:43:42,pre-test
2847,177.2,08:43:43,pre-test
2848,177.85,08:43:44,pre-test
2849,178.32,08:43:45,pre-test
2850,178.98,08:43:46,pre-test
2851,179.68,08:43:47,pre-test
2852,180.43,08:43:48,pre-test
2853,181.13,08:43:49,pre-test
2854,181.85,08:43:50,pre-test
2855,182.5,08:43:51,pre-test
2856,183.25,08:43:52,pre-test
2857,183.95,08:43:53,pre-test
2858,184.32,08:43:54,pre-test
2859,184.63,08:43:55,pre-test
2860,184.88,08:43:56,pre-test
2861,185.15,08:43:57,pre-test
2862,185.4,08:43:58,pre-test
2863,185.75,08:43:59,pre-test
2864,186.13,08:44:00,pre-test
2865,186.48,08:44:01,pre-test
2866,186.68,08:44:02,pre-test
2867,186.87,08:44:03,pre-test
2868,187.05,08:44:04,pre-test
2869,187.05,08:44:05,pre-test
2870,187.03,08:44:06,pre-test
2871,187.05,08:44:07,pre-test
2872,186.57,08:44:08,pre-test
2873,185.95,08:44:09,pre-test
2874,185.35,08:44:10,pre-test
2875,184.75,08:44:11,pre-test
2876,184.13,08:44:12,pre-test
2877,183.52,08:44:13,pre-test
2878,182.88,08:44:14,pre-test
2879,182.38,08:44:15,pre-test
2880,181.72,08:44:16,pre-test
2881,181.05,08:44:17,pre-test
2882,180.35,08:44:18,pre-test
2883,179.63,08:44:19,pre-test
2884,178.9,08:44:20,pre-test
2885,178.1,08:44:21,pre-test
2886,177.17,08:44:22,pre-test
2887,176.2,08:44:23,pre-test
2888,175.2,08:44:24,pre-test
2889,174.22,08:44:25,pre-test
2890,173.12,08:44:26,pre-test
2891,172.03,08:44:27,pre-test
2892,170.93,08:44:28,pre-test
2893,170.12,08:44:29,pre-test
2894,169.37,08:44:30,pre-test
2895,168.6,08:44:31,pre-test
2896,167.87,08:44:32,pre-test
2897,167.2,08:44:33,pre-test
2898,166.48,08:44:34,pre-test
2899,165.77,08:44:35,pre-test
2900,165.08,08:44:36,pre-test
2901,164.43,08:44:37,pre-test
2902,163.73,08:44:38,pre-test
2903,162.97,08:44:39,pre-test
2904,162.22,08:44:40,pre-test
2905,161.43,08:44:41,pre-test
2906,160.7,08:44:42,pre-test
2907,160.02,08:44:43,pre-test
2908,159.27,08:44:44,pre-test
2909,158.48,08:44:45,pre-test
2910,157.52,08:44:46,pre-test
2911,156.57,08:44:47,pre-test
2912,155.57,08:44:48,pre-test
2913,154.55,08:44:49,pre-test
2914,153.55,08:44:50,pre-test
2915,152.62,08:44:51,pre-test
2916,151.73,08:44:52,pre-test
2917,150.88,08:44:53,pre-test
2918,150.43,08:44:54,pre-test
2919,150.03,08:44:55,pre-test
2920,149.67,08:44:56,pre-test
2921,149.32,08:44:57,pre-test
2922,148.97,08:44:58,pre-test
2923,148.67,08:44:59,pre-test
2924,148.6,08:45:00,pre-test
2925,148.6,08:45:01,pre-test
2926,148.6,08:45:02,pre-test
2927,148.62,08:45:03,pre-test
2928,148.63,08:45:04,pre-test
2929,148.67,08:45:05,pre-test
2930,148.78,08:45:06,pre-test
2931,148.88,08:45:07,pre-test
2932,149.47,08:45:08,pre-test
2933,150.18,08:45:09,pre-test
2934,150.93,08:45:10,pre-test
2935,151.72,08:45:11,pre-test
2936,152.55,08:45:12,pre-test
2937,153.47,08:45:13,pre-test
2938,154.38,08:45:14,pre-test
2939,155.23,08:45:15,pre-test
2940,156.08,08:45:16,pre-test
2941,156.97,08:45:17,pre-test
2942,157.9,08:45:18,pre-test
2943,158.9,08:45:19,pre-test
2944,159.9,08:45:20,pre-test
2945,161.02,08:45:21,pre-test
2946,162.08,08:45:22,pre-test
2947,163.12,08:45:23,pre-test
2948,164.08,08:45:24,pre-test
2949,165.08,08:45:25,pre-test
2950,166.08,08:45:26,pre-test
2951,167.07,08:45:27,pre-test
2952,168.03,08:45:28,pre-test
2953,168.7,08:45:29,pre-test
2954,169.33,08:45:30,pre-test
2955,169.97,08:45:31,pre-test
2956,170.55,08:45:32,pre-test
2957,171.07,08:45:33,pre-test
2958,171.58,08:45:34,pre-test
2959,172.2,08:45:35,pre-test
2960,172.8,08:45:36,pre-test
2961,173.43,08:45:37,pre-test
2962,174.08,08:45:38,pre-test
2963,174.75,08:45:39,pre-test
2964,175.43,08:45:40,pre-test
2965,176.22,08:45:41,pre-test
2966,176.88,08:45:42,pre-test
2967,177.57,08:45:43,pre-test
2968,178.25,08:45:44,pre-test
2969,178.93,08:45:45,pre-test
2970,179.65,08:45:46,pre-test
2971,180.33,08:45:47,pre-test
2972,180.95,08:45:48,pre-test
2973,181.52,08:45:49,pre-test
2974,182.05,08:45:50,pre-test
2975,182.62,08:45:51,pre-test
2976,183.17,08:45:52,pre-test
2977,183.72,08:45:53,pre-test
2978,184.25,08:45:54,pre-test
2979,184.73,08:45:55,pre-test
2980,185.23,08:45:56,pre-test
2981,185.63,08:45:57,pre-test
2982,186.0,08:45:58,pre-test
2983,186.3,08:45:59,pre-test
2984,186.33,08:46:00,pre-test
2985,186.38,08:46:01,pre-test
2986,186.42,08:46:02,pre-test
2987,186.45,08:46:03,pre-test
2988,186.47,08:46:04,pre-test
2989,186.5,08:46:05,pre-test
2990,186.5,08:46:06,pre-test
2991,186.47,08:46:07,pre-test
2992,186.42,08:46:08,pre-test
2993,186.37,08:46:09,pre-test
2994,186.3,08:46:10,pre-test
2995,186.17,08:46:11,pre-test
2996,186.07,08:46:12,pre-test
2997,185.93,08:46:13,pre-test
2998,185.82,08:46:14,pre-test
2999,185.75,08:46:15,pre-test
3000,185.75,08:46:16,pre-test
3001,185.78,08:46:17,pre-test
3002,185.78,08:46:18,pre-test
3003,185.77,08:46:19,pre-test
3004,185.75,08:46:20,pre-test
3005,185.63,08:46:21,pre-test
3006,185.55,08:46:22,pre-test
3007,185.77,08:46:23,pre-test
3008,186.2,08:46:24,pre-test
3009,186.48,08:46:25,pre-test
3010,186.8,08:46:26,pre-test
3011,187.27,08:46:27,pre-test
3012,187.73,08:46:28,pre-test
3013,188.17,08:46:29,pre-test
3014,188.57,08:46:30,pre-test
3015,188.93,08:46:31,pre-test
3016,189.32,08:46:32,pre-test
3017,189.75,08:46:33,pre-test
3018,190.17,08:46:34,pre-test
3019,190.45,08:46:35,pre-test
3020,190.72,08:46:36,pre-test
3021,191.05,08:46:37,pre-test
3022,191.35,08:46:38,pre-test
3023,191.67,08:46:39,pre-test
3024,191.68,08:46:40,pre-test
3025,191.63,08:46:41,pre-test
3026,191.67,08:46:42,pre-test
3027,191.68,08:46:43,pre-test
3028,191.72,08:46:44,pre-test
3029,191.73,08:46:45,pre-test
3030,191.7,08:46:46,pre-test
3031,191.68,08:46:47,pre-test
3032,191.73,08:46:48,pre-test
3033,191.87,08:46:49,pre-test
3034,192.0,08:46:50,pre-test
3035,192.13,08:46:51,pre-test
3036,192.35,08:46:52,pre-test
3037,192.53,08:46:53,pre-test
3038,192.7,08:46:54,pre-test
3039,192.88,08:46:55,pre-test
3040,193.05,08:46:56,pre-test
3041,193.23,08:46:57,pre-test
3042,193.45,08:46:58,pre-test
3043,193.67,08:46:59,pre-test
3044,193.87,08:47:00,pre-test
3045,194.0,08:47:01,pre-test
3046,194.15,08:47:02,pre-test
3047,194.27,08:47:03,pre-test
3048,194.38,08:47:04,pre-test
3049,194.47,08:47:05,pre-test
3050,194.28,08:47:06,pre-test
3051,193.95,08:47:07,pre-test
3052,193.65,08:47:08,pre-test
3053,193.33,08:47:09,pre-test
3054,192.88,08:47:10,pre-test
3055,192.52,08:47:11,pre-test
3056,192.13,08:47:12,pre-test
3057,191.8,08:47:13,pre-test
3058,191.45,08:47:14,pre-test
3059,191.12,08:47:15,pre-test
3060,190.78,08:47:16,pre-test
3061,190.45,08:47:17,pre-test
3062,190.13,08:47:18,pre-test
3063,189.83,08:47:19,pre-test
3064,189.5,08:47:20,pre-test
3065,189.17,08:47:21,pre-test
3066,188.85,08:47:22,pre-test
3067,188.33,08:47:23,pre-test
3068,187.57,08:47:24,pre-test
3069,186.93,08:47:25,pre-test
3070,186.28,08:47:26,pre-test
3071,185.47,08:47:27,pre-test
3072,184.47,08:47:28,pre-test
3073,183.55,08:47:29,pre-test
3074,182.78,08:47:30,pre-test
3075,182.18,08:47:31,pre-test
3076,181.6,08:47:32,pre-test
3077,180.95,08:47:33,pre-test
3078,180.33,08:47:34,pre-test
3079,179.73,08:47:35,pre-test
3080,179.18,08:47:36,pre-test
3081,178.58,08:47:37,pre-test
3082,177.98,08:47:38,pre-test
3083,177.38,08:47:39,pre-test
3084,177.07,08:47:40,pre-test
3085,176.78,08:47:41,pre-test
3086,176.52,08:47:42,pre-test
3087,176.25,08:47:43,pre-test
3088,175.97,08:47:44,pre-test
3089,175.72,08:47:45,pre-test
3090,175.47,08:47:46,pre-test
3091,175.23,08:47:47,pre-test
3092,174.98,08:47:48,pre-test
3093,174.68,08:47:49,pre-test
3094,174.37,08:47:50,pre-test
3095,173.98,08:47:51,pre-test
3096,173.52,08:47:52,pre-test
3097,173.07,08:47:53,pre-test
3098,172.62,08:47:54,pre-test
3099,172.2,08:47:55,pre-test
3100,171.83,08:47:56,pre-test
3101,171.48,08:47:57,pre-test
3102,171.17,08:47:58,pre-test
3103,170.92,08:47:59,pre-test
3104,170.72,08:48:00,pre-test
3105,170.53,08:48:01,pre-test
3106,170.35,08:48:02,pre-test
3107,170.15,08:48:03,pre-test
3108,169.8,08:48:04,pre-test
3109,169.45,08:48:05,pre-test
3110,168.63,08:48:06,pre-test
3111,167.97,08:48:07,pre-test
3112,167.28,08:48:08,pre-test
3113,166.43,08:48:09,pre-test
3114,165.7,08:48:10,pre-test
3115,164.95,08:48:11,pre-test
3116,164.22,08:48:12,pre-test
3117,163.42,08:48:13,pre-test
3118,162.65,08:48:14,pre-test
3119,161.92,08:48:15,pre-test
3120,161.15,08:48:16,pre-test
3121,160.37,08:48:17,pre-test
3122,159.43,08:48:18,pre-test
3123,158.45,08:48:19,pre-test
3124,157.5,08:48:20,pre-test
3125,156.55,08:48:21,pre-test
3126,155.58,08:48:22,pre-test
3127,154.58,08:48:23,pre-test
3128,153.57,08:48:24,pre-test
3129,152.55,08:48:25,pre-test
3130,151.5,08:48:26,pre-test
3131,150.48,08:48:27,pre-test
3132,149.55,08:48:28,pre-test
3133,148.6,08:48:29,pre-test
3134,147.48,08:48:30,pre-test
3135,146.23,08:48:31,pre-test
3136,145.02,08:48:32,pre-test
3137,143.82,08:48:33,pre-test
3138,142.62,08:48:34,pre-test
3139,141.47,08:48:35,pre-test
3140,140.25,08:48:36,pre-test
3141,139.02,08:48:37,pre-test
3142,137.73,08:48:38,pre-test
3143,136.45,08:48:39,pre-test
3144,135.1,08:48:40,pre-test
3145,133.75,08:48:41,pre-test
3146,132.48,08:48:42,pre-test
3147,131.23,08:48:43,pre-test
3148,129.98,08:48:44,pre-test
3149,128.72,08:48:45,pre-test
3150,127.47,08:48:46,pre-test
3151,126.22,08:48:47,pre-test
3152,124.97,08:48:48,pre-test
3153,123.78,08:48:49,pre-test
3154,122.6,08:48:50,pre-test
3155,121.37,08:48:51,pre-test
3156,120.13,08:48:52,pre-test
3157,118.93,08:48:53,pre-test
3158,117.72,08:48:54,pre-test
3159,116.47,08:48:55,pre-test
3160,115.17,08:48:56,pre-test
3161,113.93,08:48:57,pre-test
3162,112.72,08:48:58,pre-test
3163,111.42,08:48:59,pre-test
3164,110.12,08:49:00,pre-test
3165,108.83,08:49:01,pre-test
3166,107.8,08:49:02,pre-test
3167,106.82,08:49:03,pre-test
3168,106.18,08:49:04,pre-test
3169,105.55,08:49:05,pre-test
3170,105.65,08:49:06,pre-test
3171,105.77,08:49:07,pre-test
3172,105.92,08:49:08,pre-test
3173,106.25,08:49:09,pre-test
3174,106.57,08:49:10,pre-test
3175,106.88,08:49:11,pre-test
3176,107.1,08:49:12,pre-test
3177,107.2,08:49:13,pre-test
3178,107.15,08:49:14,pre-test
3179,107.1,08:49:15,pre-test
3180,106.92,08:49:16,pre-test
3181,106.73,08:49:17,pre-test
3182,106.85,08:49:18,pre-test
3183,106.98,08:49:19,pre-test
3184,107.08,08:49:20,pre-test
3185,107.23,08:49:21,pre-test
3186,107.43,08:49:22,pre-test
3187,107.63,08:49:23,pre-test
3188,107.85,08:49:24,pre-test
3189,108.13,08:49:25,pre-test
3190,108.47,08:49:26,pre-test
3191,108.78,08:49:27,pre-test
3192,109.22,08:49:28,pre-test
3193,109.62,08:49:29,pre-test
3194,110.05,08:49:30,pre-test
3195,110.5,08:49:31,pre-test
3196,110.87,08:49:32,pre-test
3197,111.23,08:49:33,pre-test
3198,111.58,08:49:34,pre-test
3199,112.13,08:49:35,pre-test
3200,112.68,08:49:36,pre-test
3201,113.22,08:49:37,pre-test
3202,113.78,08:49:38,pre-test
3203,114.38,08:49:39,pre-test
3204,115.05,08:49:40,pre-test
3205,115.68,08:49:41,pre-test
3206,116.22,08:49:42,pre-test
3207,116.73,08:49:43,pre-test
3208,117.27,08:49:44,pre-test
3209,117.8,08:49:45,pre-test
3210,118.33,08:49:46,pre-test
3211,118.83,08:49:47,pre-test
3212,119.35,08:49:48,pre-test
3213,119.85,08:49:49,pre-test
3214,120.35,08:49:50,pre-test
3215,120.9,08:49:51,pre-test
3216,121.42,08:49:52,pre-test
3217,121.95,08:49:53,pre-test
3218,122.33,08:49:54,pre-test
3219,122.75,08:49:55,pre-test
3220,123.18,08:49:56,pre-test
3221,123.53,08:49:57,pre-test
3222,123.83,08:49:58,pre-test
3223,124.1,08:49:59,pre-test
3224,124.2,08:50:00,pre-test
3225,124.28,08:50:01,pre-test
3226,124.13,08:50:02,pre-test
3227,123.98,08:50:03,pre-test
3228,123.65,08:50:04,pre-test
3229,123.23,08:50:05,pre-test
3230,122.77,08:50:06,pre-test
3231,122.32,08:50:07,pre-test
3232,121.87,08:50:08,pre-test
3233,121.38,08:50:09,pre-test
3234,120.95,08:50:10,pre-test
3235,120.5,08:50:11,pre-test
3236,120.1,08:50:12,pre-test
3237,119.85,08:50:13,pre-test
3238,119.73,08:50:14,pre-test
3239,119.58,08:50:15,pre-test
3240,119.58,08:50:16,pre-test
3241,119.6,08:50:17,pre-test
3242,119.48,08:50:18,pre-test
3243,119.35,08:50:19,pre-test
3244,119.37,08:50:20,pre-test
3245,119.28,08:50:21,pre-test
3246,119.12,08:50:22,pre-test
3247,118.98,08:50:23,pre-test
3248,118.83,08:50:24,pre-test
3249,118.6,08:50:25,pre-test
3250,118.37,08:50:26,pre-test
3251,118.12,08:50:27,pre-test
3252,117.85,08:50:28,pre-test
3253,117.6,08:50:29,pre-test
3254,117.35,08:50:30,pre-test
3255,117.07,08:50:31,pre-test
3256,116.82,08:50:32,pre-test
3257,116.57,08:50:33,pre-test
3258,116.32,08:50:34,pre-test
3259,115.83,08:50:35,pre-test
3260,115.38,08:50:36,pre-test
3261,114.88,08:50:37,pre-test
3262,114.38,08:50:38,pre-test
3263,113.83,08:50:39,pre-test
3264,113.25,08:50:40,pre-test
3265,112.67,08:50:41,pre-test
3266,112.08,08:50:42,pre-test
3267,111.52,08:50:43,pre-test
3268,110.93,08:50:44,pre-test
3269,110.37,08:50:45,pre-test
3270,109.82,08:50:46,pre-test
3271,109.28,08:50:47,pre-test
3272,108.77,08:50:48,pre-test
3273,108.17,08:50:49,pre-test
3274,107.58,08:50:50,pre-test
3275,107.0,08:50:51,pre-test
3276,106.45,08:50:52,pre-test
3277,105.82,08:50:53,pre-test
3278,105.37,08:50:54,pre-test
3279,104.83,08:50:55,pre-test
3280,104.27,08:50:56,pre-test
3281,103.7,08:50:57,pre-test
3282,103.15,08:50:58,pre-test
3283,102.63,08:50:59,pre-test
3284,102.27,08:51:00,pre-test
3285,101.9,08:51:01,pre-test
3286,101.5,08:51:02,pre-test
3287,101.12,08:51:03,pre-test
3288,100.7,08:51:04,pre-test
3289,100.38,08:51:05,pre-test
3290,100.1,08:51:06,pre-test
3291,99.78,08:51:07,pre-test
3292,99.45,08:51:08,pre-test
3293,99.17,08:51:09,pre-test
3294,98.88,08:51:10,pre-test
3295,98.63,08:51:11,pre-test
3296,98.33,08:51:12,pre-test
3297,97.97,08:51:13,pre-test
3298,97.68,08:51:14,pre-test
3299,97.45,08:51:15,pre-test
3300,97.3,08:51:16,pre-test
3301,97.15,08:51:17,pre-test
3302,96.97,08:51:18,pre-test
3303,96.82,08:51:19,pre-test
3304,96.52,08:51:20,pre-test
3305,96.35,08:51:21,pre-test
3306,96.23,08:51:22,pre-test
3307,96.1,08:51:23,pre-test
3308,95.95,08:51:24,pre-test
3309,95.83,08:51:25,pre-test
3310,95.77,08:51:26,pre-test
3311,95.7,08:51:27,pre-test
3312,95.53,08:51:28,pre-test
3313,95.53,08:51:29,pre-test
3314,95.52,08:51:30,pre-test
3315,95.55,08:51:31,pre-test
3316,95.58,08:51:32,pre-test
3317,95.62,08:51:33,pre-test
3318,95.65,08:51:34,pre-test
3319,95.7,08:51:35,pre-test
3320,95.77,08:51:36,pre-test
3321,95.85,08:51:37,pre-test
3322,95.92,08:51:38,pre-test
3323,96.0,08:51:39,pre-test
3324,96.08,08:51:40,pre-test
3325,96.18,08:51:41,pre-test
3326,96.12,08:51:42,pre-test
3327,96.07,08:51:43,pre-test
3328,96.0,08:51:44,pre-test
3329,95.97,08:51:45,pre-test
3330,95.95,08:51:46,pre-test
3331,95.97,08:51:47,pre-test
3332,96.13,08:51:48,pre-test
3333,96.35,08:51:49,pre-test
3334,96.55,08:51:50,pre-test
3335,96.73,08:51:51,pre-test
3336,96.97,08:51:52,pre-test
3337,97.3,08:51:53,pre-test
3338,97.6,08:51:54,pre-test
3339,97.92,08:51:55,pre-test
3340,98.25,08:51:56,pre-test
3341,98.65,08:51:57,pre-test
3342,99.05,08:51:58,pre-test
3343,99.52,08:51:59,pre-test
3344,100.07,08:52:00,pre-test
3345,100.63,08:52:01,pre-test
3346,101.2,08:52:02,pre-test
3347,101.73,08:52:03,pre-test
3348,102.3,08:52:04,pre-test
3349,102.87,08:52:05,pre-test
3350,103.43,08:52:06,pre-test
3351,103.98,08:52:07,pre-test
3352,104.52,08:52:08,pre-test
3353,105.05,08:52:09,pre-test
3354,105.52,08:52:10,pre-test
3355,105.93,08:52:11,pre-test
3356,106.4,08:52:12,pre-test
3357,106.9,08:52:13,pre-test
3358,107.27,08:52:14,pre-test
3359,107.62,08:52:15,pre-test
3360,107.9,08:52:16,pre-test
3361,108.12,08:52:17,pre-test
3362,108.33,08:52:18,pre-test
3363,108.53,08:52:19,pre-test
3364,108.78,08:52:20,pre-test
3365,108.82,08:52:21,pre-test
3366,108.82,08:52:22,pre-test
3367,108.77,08:52:23,pre-test
3368,108.77,08:52:24,pre-test
3369,108.77,08:52:25,pre-test
3370,108.72,08:52:26,pre-test
3371,108.7,08:52:27,pre-test
3372,108.75,08:52:28,pre-test
3373,108.48,08:52:29,pre-test
3374,108.22,08:52:30,pre-test
3375,107.97,08:52:31,pre-test
3376,107.68,08:52:32,pre-test
3377,107.45,08:52:33,pre-test
3378,107.23,08:52:34,pre-test
