EDA,time_seconds,period
1.831767,1481.25,in-test
1.648525,1481.5,in-test
1.71644,1481.75,in-test
1.938124,1482.0,in-test
2.056013,1482.25,in-test
2.132898,1482.5,in-test
2.161089,1482.75,in-test
2.167496,1483.0,in-test
2.146993,1483.25,in-test
2.08933,1483.5,in-test
2.049606,1483.75,in-test
2.018852,1484.0,in-test
1.974003,1484.25,in-test
1.936842,1484.5,in-test
1.908651,1484.75,in-test
1.870209,1485.0,in-test
1.690812,1485.25,in-test
1.742068,1485.5,in-test
1.81639,1485.75,in-test
1.804857,1486.0,in-test
1.784355,1486.25,in-test
1.720284,1486.5,in-test
1.748475,1486.75,in-test
1.783073,1487.0,in-test
1.794606,1487.25,in-test
1.803576,1487.5,in-test
1.804857,1487.75,in-test
1.812546,1488.0,in-test
1.803576,1488.25,in-test
1.795887,1488.5,in-test
1.790762,1488.75,in-test
1.788199,1489.0,in-test
1.788199,1489.25,in-test
1.808702,1489.5,in-test
1.854832,1489.75,in-test
1.911214,1490.0,in-test
1.944531,1490.25,in-test
1.847144,1490.5,in-test
1.792043,1490.75,in-test
1.953501,1491.0,in-test
1.961189,1491.25,in-test
1.986817,1491.5,in-test
1.932998,1491.75,in-test
1.881742,1492.0,in-test
1.981692,1492.25,in-test
1.98041,1492.5,in-test
1.963752,1492.75,in-test
1.936842,1493.0,in-test
1.909933,1493.25,in-test
1.895837,1493.5,in-test
1.877898,1493.75,in-test
1.852269,1494.0,in-test
1.838174,1494.25,in-test
1.753601,1494.5,in-test
1.733098,1494.75,in-test
1.826641,1495.0,in-test
1.877898,1495.25,in-test
1.90737,1495.5,in-test
1.730536,1495.75,in-test
1.836892,1496.0,in-test
1.913777,1496.25,in-test
1.909933,1496.5,in-test
1.899681,1496.75,in-test
1.890712,1497.0,in-test
1.872772,1497.25,in-test
1.853551,1497.5,in-test
1.844581,1497.75,in-test
1.835611,1498.0,in-test
1.836892,1498.25,in-test
1.824078,1498.5,in-test
1.821516,1498.75,in-test
1.821516,1499.0,in-test
1.811264,1499.25,in-test
1.794606,1499.5,in-test
1.79845,1499.75,in-test
1.81639,1500.0,in-test
1.87149,1500.25,in-test
1.936842,1500.5,in-test
2.006038,1500.75,in-test
2.022697,1501.0,in-test
2.00732,1501.25,in-test
1.981692,1501.5,in-test
1.954782,1501.75,in-test
1.924028,1502.0,in-test
1.886867,1502.25,in-test
1.862521,1502.5,in-test
1.840737,1502.75,in-test
1.822797,1503.0,in-test
1.830485,1503.25,in-test
1.836892,1503.5,in-test
1.830485,1503.75,in-test
1.830485,1504.0,in-test
1.83433,1504.25,in-test
1.831767,1504.5,in-test
1.82536,1504.75,in-test
1.838174,1505.0,in-test
1.838174,1505.25,in-test
1.748475,1505.5,in-test
1.589581,1505.75,in-test
1.83433,1506.0,in-test
1.881742,1506.25,in-test
1.920184,1506.5,in-test
1.920184,1506.75,in-test
1.99835,1507.0,in-test
2.085486,1507.25,in-test
2.150837,1507.5,in-test
2.208501,1507.75,in-test
2.213626,1508.0,in-test
2.205938,1508.25,in-test
2.185436,1508.5,in-test
2.154682,1508.75,in-test
2.105988,1509.0,in-test
2.070109,1509.25,in-test
2.022697,1509.5,in-test
1.997069,1509.75,in-test
1.974003,1510.0,in-test
1.930435,1510.25,in-test
1.893274,1510.5,in-test
1.88943,1510.75,in-test
1.897119,1511.0,in-test
1.874053,1511.25,in-test
1.756164,1511.5,in-test
1.91634,1511.75,in-test
1.934279,1512.0,in-test
1.82536,1512.25,in-test
1.757445,1512.5,in-test
1.891993,1512.75,in-test
1.904807,1513.0,in-test
1.902244,1513.25,in-test
1.908651,1513.5,in-test
1.943249,1513.75,in-test
1.993224,1514.0,in-test
2.047043,1514.25,in-test
2.094455,1514.5,in-test
2.094455,1514.75,in-test
2.104707,1515.0,in-test
2.097018,1515.25,in-test
2.054732,1515.5,in-test
1.821516,1515.75,in-test
1.979129,1516.0,in-test
2.079079,1516.25,in-test
2.100863,1516.5,in-test
2.114958,1516.75,in-test
2.113677,1517.0,in-test
2.118802,1517.25,in-test
2.154682,1517.5,in-test
2.161089,1517.75,in-test
2.184154,1518.0,in-test
2.18928,1518.25,in-test
2.136742,1518.5,in-test
1.981692,1518.75,in-test
1.920184,1519.0,in-test
1.886867,1519.25,in-test
1.8433,1519.5,in-test
1.820234,1519.75,in-test
1.986817,1520.0,in-test
2.103425,1520.25,in-test
2.176466,1520.5,in-test
2.230285,1520.75,in-test
2.236692,1521.0,in-test
2.252069,1521.25,in-test
2.246943,1521.5,in-test
2.231566,1521.75,in-test
2.134179,1522.0,in-test
1.795887,1522.25,in-test
1.894556,1522.5,in-test
2.012445,1522.75,in-test
2.032948,1523.0,in-test
2.049606,1523.25,in-test
2.064983,1523.5,in-test
2.07139,1523.75,in-test
2.079079,1524.0,in-test
2.077797,1524.25,in-test
2.058576,1524.5,in-test
2.043199,1524.75,in-test
2.035511,1525.0,in-test
2.029104,1525.25,in-test
2.015008,1525.5,in-test
2.004757,1525.75,in-test
2.017571,1526.0,in-test
2.102144,1526.25,in-test
2.222596,1526.5,in-test
2.316139,1526.75,in-test
2.368677,1527.0,in-test
2.377647,1527.25,in-test
2.359707,1527.5,in-test
2.326391,1527.75,in-test
2.284104,1528.0,in-test
2.226441,1528.25,in-test
2.177747,1528.5,in-test
2.138023,1528.75,in-test
2.103425,1529.0,in-test
2.077797,1529.25,in-test
2.057295,1529.5,in-test
2.039355,1529.75,in-test
2.002194,1530.0,in-test
1.979129,1530.25,in-test
1.966315,1530.5,in-test
2.035511,1530.75,in-test
2.113677,1531.0,in-test
2.103425,1531.25,in-test
1.835611,1531.5,in-test
1.786918,1531.75,in-test
2.181591,1532.0,in-test
2.216189,1532.25,in-test
2.203375,1532.5,in-test
2.221315,1532.75,in-test
2.261039,1533.0,in-test
2.282823,1533.25,in-test
2.284104,1533.5,in-test
2.272571,1533.75,in-test
2.245662,1534.0,in-test
2.217471,1534.25,in-test
2.246943,1534.5,in-test
2.255913,1534.75,in-test
2.217471,1535.0,in-test
1.853551,1535.25,in-test
2.167496,1535.5,in-test
2.131616,1535.75,in-test
2.111114,1536.0,in-test
2.015008,1536.25,in-test
2.031667,1536.5,in-test
2.025259,1536.75,in-test
2.013727,1537.0,in-test
1.997069,1537.25,in-test
1.982973,1537.5,in-test
1.965033,1537.75,in-test
1.956063,1538.0,in-test
1.948375,1538.25,in-test
1.936842,1538.5,in-test
1.930435,1538.75,in-test
1.938124,1539.0,in-test
1.927872,1539.25,in-test
1.915058,1539.5,in-test
1.908651,1539.75,in-test
1.903526,1540.0,in-test
1.900963,1540.25,in-test
1.906088,1540.5,in-test
1.92531,1540.75,in-test
1.918903,1541.0,in-test
1.808702,1541.25,in-test
1.897119,1541.5,in-test
1.931717,1541.75,in-test
1.930435,1542.0,in-test
1.918903,1542.25,in-test
1.913777,1542.5,in-test
1.908651,1542.75,in-test
1.900963,1543.0,in-test
1.888149,1543.25,in-test
1.88943,1543.5,in-test
1.88943,1543.75,in-test
1.883023,1544.0,in-test
1.874053,1544.25,in-test
1.870209,1544.5,in-test
1.761289,1544.75,in-test
1.608802,1545.0,in-test
1.797169,1545.25,in-test
1.852269,1545.5,in-test
1.857395,1545.75,in-test
1.854832,1546.0,in-test
1.850988,1546.25,in-test
1.865083,1546.5,in-test
1.875335,1546.75,in-test
1.891993,1547.0,in-test
1.899681,1547.25,in-test
1.908651,1547.5,in-test
1.913777,1547.75,in-test
1.91634,1548.0,in-test
1.909933,1548.25,in-test
1.909933,1548.5,in-test
1.906088,1548.75,in-test
1.903526,1549.0,in-test
1.908651,1549.25,in-test
1.903526,1549.5,in-test
1.904807,1549.75,in-test
1.903526,1550.0,in-test
1.894556,1550.25,in-test
1.890712,1550.5,in-test
1.891993,1550.75,in-test
1.890712,1551.0,in-test
1.894556,1551.25,in-test
1.886867,1551.5,in-test
1.874053,1551.75,in-test
1.833048,1552.0,in-test
1.848425,1552.25,in-test
1.857395,1552.5,in-test
1.74335,1552.75,in-test
1.692093,1553.0,in-test
1.857395,1553.25,in-test
1.921465,1553.5,in-test
1.963752,1553.75,in-test
1.985536,1554.0,in-test
1.995787,1554.25,in-test
1.986817,1554.5,in-test
1.997069,1554.75,in-test
2.004757,1555.0,in-test
2.00732,1555.25,in-test
1.97144,1555.5,in-test
1.717721,1555.75,in-test
1.818953,1556.0,in-test
1.908651,1556.25,in-test
1.912495,1556.5,in-test
1.912495,1556.75,in-test
1.909933,1557.0,in-test
1.909933,1557.25,in-test
1.90737,1557.5,in-test
1.876616,1557.75,in-test
1.803576,1558.0,in-test
1.790762,1558.25,in-test
1.831767,1558.5,in-test
1.879179,1558.75,in-test
1.891993,1559.0,in-test
1.897119,1559.25,in-test
1.902244,1559.5,in-test
1.897119,1559.75,in-test
1.911214,1560.0,in-test
1.903526,1560.25,in-test
1.694656,1560.5,in-test
1.844581,1560.75,in-test
1.877898,1561.0,in-test
1.883023,1561.25,in-test
1.886867,1561.5,in-test
1.88943,1561.75,in-test
1.906088,1562.0,in-test
1.947094,1562.25,in-test
1.97144,1562.5,in-test
2.000913,1562.75,in-test
2.020134,1563.0,in-test
2.003475,1563.25,in-test
2.022697,1563.5,in-test
2.118802,1563.75,in-test
2.221315,1564.0,in-test
2.313576,1564.25,in-test
2.358426,1564.5,in-test
2.384054,1564.75,in-test
2.382772,1565.0,in-test
2.358426,1565.25,in-test
2.321265,1565.5,in-test
2.270008,1565.75,in-test
2.225159,1566.0,in-test
2.185436,1566.25,in-test
2.152119,1566.5,in-test
2.129054,1566.75,in-test
2.105988,1567.0,in-test
2.090611,1567.25,in-test
2.079079,1567.5,in-test
2.067546,1567.75,in-test
2.050888,1568.0,in-test
2.039355,1568.25,in-test
2.026541,1568.5,in-test
2.021415,1568.75,in-test
2.020134,1569.0,in-test
2.013727,1569.25,in-test
2.009882,1569.5,in-test
2.006038,1569.75,in-test
2.000913,1570.0,in-test
1.999631,1570.25,in-test
1.99835,1570.5,in-test
1.990662,1570.75,in-test
1.988099,1571.0,in-test
1.979129,1571.25,in-test
1.906088,1571.5,in-test
1.952219,1571.75,in-test
1.918903,1572.0,in-test
1.918903,1572.25,in-test
1.883023,1572.5,in-test
1.817671,1572.75,in-test
1.792043,1573.0,in-test
1.753601,1573.25,in-test
1.71644,1573.5,in-test
1.706189,1573.75,in-test
1.692093,1574.0,in-test
1.690812,1574.25,in-test
1.70747,1574.5,in-test
1.699782,1574.75,in-test
1.693375,1575.0,in-test
1.68953,1575.25,in-test
1.693375,1575.5,in-test
1.703626,1575.75,in-test
1.680561,1576.0,in-test
1.662621,1576.25,in-test
1.66134,1576.5,in-test
1.660058,1576.75,in-test
1.660058,1577.0,in-test
1.660058,1577.25,in-test
1.654932,1577.5,in-test
1.65237,1577.75,in-test
1.654932,1578.0,in-test
1.647244,1578.25,in-test
1.649807,1578.5,in-test
1.657495,1578.75,in-test
1.647244,1579.0,in-test
1.651088,1579.25,in-test
1.660058,1579.5,in-test
1.675435,1579.75,in-test
1.701063,1580.0,in-test
1.757445,1580.25,in-test
1.824078,1580.5,in-test
1.895837,1580.75,in-test
1.990662,1581.0,in-test
2.049606,1581.25,in-test
2.088048,1581.5,in-test
2.140586,1581.75,in-test
2.196968,1582.0,in-test
2.250787,1582.25,in-test
2.298199,1582.5,in-test
2.318702,1582.75,in-test
2.311013,1583.0,in-test
2.291792,1583.25,in-test
2.255913,1583.5,in-test
2.216189,1583.75,in-test
2.175184,1584.0,in-test
2.136742,1584.25,in-test
2.109833,1584.5,in-test
2.079079,1584.75,in-test
2.048325,1585.0,in-test
2.032948,1585.25,in-test
2.021415,1585.5,in-test
2.008601,1585.75,in-test
1.99835,1586.0,in-test
1.98938,1586.25,in-test
1.977847,1586.5,in-test
1.972722,1586.75,in-test
1.965033,1587.0,in-test
1.957345,1587.25,in-test
1.96247,1587.5,in-test
1.98938,1587.75,in-test
2.021415,1588.0,in-test
2.050888,1588.25,in-test
2.063702,1588.5,in-test
2.063702,1588.75,in-test
2.057295,1589.0,in-test
2.044481,1589.25,in-test
2.027822,1589.5,in-test
2.020134,1589.75,in-test
1.993224,1590.0,in-test
1.981692,1590.25,in-test
1.970159,1590.5,in-test
1.959908,1590.75,in-test
1.948375,1591.0,in-test
1.941968,1591.25,in-test
1.945812,1591.5,in-test
1.943249,1591.75,in-test
1.950938,1592.0,in-test
1.938124,1592.25,in-test
1.938124,1592.5,in-test
1.931717,1592.75,in-test
1.92531,1593.0,in-test
1.91634,1593.25,in-test
1.909933,1593.5,in-test
1.906088,1593.75,in-test
1.8984,1594.0,in-test
1.890712,1594.25,in-test
1.886867,1594.5,in-test
1.881742,1594.75,in-test
1.875335,1595.0,in-test
1.876616,1595.25,in-test
1.870209,1595.5,in-test
1.863802,1595.75,in-test
1.863802,1596.0,in-test
1.861239,1596.25,in-test
1.856114,1596.5,in-test
1.854832,1596.75,in-test
1.850988,1597.0,in-test
1.844581,1597.25,in-test
1.842018,1597.5,in-test
1.838174,1597.75,in-test
1.839455,1598.0,in-test
1.831767,1598.25,in-test
1.827923,1598.5,in-test
1.831767,1598.75,in-test
1.820234,1599.0,in-test
1.817671,1599.25,in-test
1.813827,1599.5,in-test
1.809983,1599.75,in-test
1.806139,1600.0,in-test
1.79845,1600.25,in-test
1.797169,1600.5,in-test
1.794606,1600.75,in-test
1.792043,1601.0,in-test
1.785636,1601.25,in-test
1.783073,1601.5,in-test
1.783073,1601.75,in-test
1.776666,1602.0,in-test
1.768978,1602.25,in-test
1.765134,1602.5,in-test
1.765134,1602.75,in-test
1.762571,1603.0,in-test
1.756164,1603.25,in-test
1.754882,1603.5,in-test
1.753601,1603.75,in-test
1.761289,1604.0,in-test
1.777948,1604.25,in-test
1.793325,1604.5,in-test
1.799732,1604.75,in-test
1.80742,1605.0,in-test
1.79845,1605.25,in-test
1.79845,1605.5,in-test
1.78948,1605.75,in-test
1.780511,1606.0,in-test
1.788199,1606.25,in-test
1.808702,1606.5,in-test
1.8433,1606.75,in-test
1.870209,1607.0,in-test
1.895837,1607.25,in-test
1.902244,1607.5,in-test
1.902244,1607.75,in-test
1.895837,1608.0,in-test
1.885586,1608.25,in-test
1.87149,1608.5,in-test
1.857395,1608.75,in-test
1.848425,1609.0,in-test
1.83433,1609.25,in-test
1.824078,1609.5,in-test
1.811264,1609.75,in-test
1.801013,1610.0,in-test
1.795887,1610.25,in-test
1.781792,1610.5,in-test
1.774103,1610.75,in-test
1.767696,1611.0,in-test
1.763852,1611.25,in-test
1.774103,1611.5,in-test
1.793325,1611.75,in-test
1.811264,1612.0,in-test
1.822797,1612.25,in-test
1.827923,1612.5,in-test
1.82536,1612.75,in-test
1.820234,1613.0,in-test
1.833048,1613.25,in-test
1.879179,1613.5,in-test
1.91634,1613.75,in-test
1.954782,1614.0,in-test
1.972722,1614.25,in-test
1.984254,1614.5,in-test
1.972722,1614.75,in-test
1.965033,1615.0,in-test
2.01629,1615.25,in-test
2.155963,1615.5,in-test
2.290511,1615.75,in-test
2.386616,1616.0,in-test
2.436591,1616.25,in-test
2.378146,1616.5,in-test
2.357644,1616.75,in-test
2.139804,1617.0,in-test
2.353799,1617.25,in-test
2.394804,1617.5,in-test
2.356362,1617.75,in-test
2.315357,1618.0,in-test
2.29101,1618.25,in-test
2.260257,1618.5,in-test
2.225659,1618.75,in-test
2.192342,1619.0,in-test
2.166714,1619.25,in-test
2.148774,1619.5,in-test
2.124427,1619.75,in-test
2.111613,1620.0,in-test
2.096236,1620.25,in-test
2.078297,1620.5,in-test
2.06292,1620.75,in-test
2.047543,1621.0,in-test
2.029603,1621.25,in-test
2.019352,1621.5,in-test
2.016789,1621.75,in-test
2.009101,1622.0,in-test
2.003975,1622.25,in-test
1.995005,1622.5,in-test
1.987317,1622.75,in-test
1.979628,1623.0,in-test
1.975784,1623.25,in-test
1.966814,1623.5,in-test
1.959126,1623.75,in-test
1.956563,1624.0,in-test
1.94503,1624.25,in-test
1.941186,1624.5,in-test
1.945812,1624.75,in-test
1.938124,1625.0,in-test
1.931717,1625.25,in-test
1.92531,1625.5,in-test
1.918903,1625.75,in-test
1.909933,1626.0,in-test
1.909933,1626.25,in-test
1.908651,1626.5,in-test
1.92531,1626.75,in-test
1.939405,1627.0,in-test
1.945812,1627.25,in-test
1.952219,1627.5,in-test
1.949656,1627.75,in-test
1.943249,1628.0,in-test
1.935561,1628.25,in-test
1.918903,1628.5,in-test
1.908651,1628.75,in-test
1.899681,1629.0,in-test
1.891993,1629.25,in-test
1.879179,1629.5,in-test
1.879179,1629.75,in-test
1.883023,1630.0,in-test
1.88943,1630.25,in-test
1.902244,1630.5,in-test
1.902244,1630.75,in-test
1.906088,1631.0,in-test
1.902244,1631.25,in-test
1.891993,1631.5,in-test
1.890712,1631.75,in-test
1.884305,1632.0,in-test
1.876616,1632.25,in-test
1.866365,1632.5,in-test
1.867646,1632.75,in-test
1.858676,1633.0,in-test
1.848425,1633.25,in-test
1.8433,1633.5,in-test
1.844581,1633.75,in-test
1.838174,1634.0,in-test
1.835611,1634.25,in-test
1.833048,1634.5,in-test
1.830485,1634.75,in-test
1.82536,1635.0,in-test
1.821516,1635.25,in-test
1.817671,1635.5,in-test
1.817671,1635.75,in-test
1.813827,1636.0,in-test
1.808702,1636.25,in-test
1.806139,1636.5,in-test
1.803576,1636.75,in-test
1.802294,1637.0,in-test
1.79845,1637.25,in-test
1.793325,1637.5,in-test
1.790762,1637.75,in-test
1.78948,1638.0,in-test
1.785636,1638.25,in-test
1.781792,1638.5,in-test
1.775385,1638.75,in-test
1.761289,1639.0,in-test
1.761289,1639.25,in-test
1.770259,1639.5,in-test
1.808702,1639.75,in-test
1.845862,1640.0,in-test
1.875335,1640.25,in-test
1.902244,1640.5,in-test
1.904807,1640.75,in-test
1.906088,1641.0,in-test
1.8984,1641.25,in-test
1.886867,1641.5,in-test
1.870209,1641.75,in-test
1.858676,1642.0,in-test
1.845862,1642.25,in-test
1.831767,1642.5,in-test
1.820234,1642.75,in-test
1.811264,1643.0,in-test
1.803576,1643.25,in-test
1.795887,1643.5,in-test
1.797169,1643.75,in-test
1.793325,1644.0,in-test
1.786918,1644.25,in-test
1.785636,1644.5,in-test
1.783073,1644.75,in-test
1.79845,1645.0,in-test
1.847144,1645.25,in-test
1.917621,1645.5,in-test
1.979129,1645.75,in-test
2.020134,1646.0,in-test
2.044481,1646.25,in-test
2.045762,1646.5,in-test
2.05345,1646.75,in-test
2.08933,1647.0,in-test
2.1534,1647.25,in-test
2.236692,1647.5,in-test
2.305888,1647.75,in-test
2.341767,1648.0,in-test
2.360988,1648.25,in-test
2.352019,1648.5,in-test
2.316139,1648.75,in-test
2.270008,1649.0,in-test
2.221315,1649.25,in-test
2.186717,1649.5,in-test
2.155963,1649.75,in-test
2.16237,1650.0,in-test
2.196968,1650.25,in-test
2.236692,1650.5,in-test
2.254632,1650.75,in-test
2.259757,1651.0,in-test
2.250787,1651.25,in-test
2.246943,1651.5,in-test
2.255913,1651.75,in-test
2.281541,1652.0,in-test
2.290511,1652.25,in-test
2.28923,1652.5,in-test
2.28026,1652.75,in-test
2.267446,1653.0,in-test
2.227722,1653.25,in-test
2.202094,1653.5,in-test
2.204657,1653.75,in-test
2.264883,1654.0,in-test
2.348174,1654.25,in-test
2.387898,1654.5,in-test
2.460938,1654.75,in-test
2.497317,1655.0,in-test
2.440935,1655.25,in-test
2.49091,1655.5,in-test
2.612644,1655.75,in-test
2.710031,1656.0,in-test
2.784353,1656.25,in-test
2.818951,1656.5,in-test
2.8638,1656.75,in-test
2.842016,1657.0,in-test
2.784353,1657.25,in-test
2.69978,1657.5,in-test
2.617769,1657.75,in-test
2.558825,1658.0,in-test
2.503724,1658.25,in-test
2.458875,1658.5,in-test
2.42684,1658.75,in-test
2.388397,1659.0,in-test
2.355081,1659.25,in-test
2.328171,1659.5,in-test
2.312794,1659.75,in-test
2.301262,1660.0,in-test
2.287166,1660.25,in-test
2.276915,1660.5,in-test
2.269227,1660.75,in-test
2.260257,1661.0,in-test
2.250005,1661.25,in-test
2.24488,1661.5,in-test
2.243598,1661.75,in-test
2.229503,1662.0,in-test
2.220533,1662.25,in-test
2.216689,1662.5,in-test
2.210282,1662.75,in-test
2.196186,1663.0,in-test
2.197468,1663.25,in-test
2.187216,1663.5,in-test
2.191061,1663.75,in-test
2.212845,1664.0,in-test
2.252568,1664.25,in-test
2.288448,1664.5,in-test
2.31792,1664.75,in-test
2.332016,1665.0,in-test
2.330734,1665.25,in-test
2.319201,1665.5,in-test
2.307669,1665.75,in-test
2.287166,1666.0,in-test
2.275634,1666.25,in-test
2.247442,1666.5,in-test
2.23591,1666.75,in-test
2.221814,1667.0,in-test
2.212845,1667.25,in-test
2.209,1667.5,in-test
2.192342,1667.75,in-test
2.187216,1668.0,in-test
2.178246,1668.25,in-test
2.169277,1668.5,in-test
2.164151,1668.75,in-test
2.1539,1669.0,in-test
2.156463,1669.25,in-test
2.152618,1669.5,in-test
2.148774,1669.75,in-test
2.148774,1670.0,in-test
2.146211,1670.25,in-test
2.139804,1670.5,in-test
2.138523,1670.75,in-test
2.132116,1671.0,in-test
2.129553,1671.25,in-test
2.143648,1671.5,in-test
2.114176,1671.75,in-test
2.093673,1672.0,in-test
2.091111,1672.25,in-test
2.105206,1672.5,in-test
2.129553,1672.75,in-test
2.150055,1673.0,in-test
2.165432,1673.25,in-test
2.175684,1673.5,in-test
2.179528,1673.75,in-test
2.173121,1674.0,in-test
2.165432,1674.25,in-test
2.152618,1674.5,in-test
2.139804,1674.75,in-test
2.133397,1675.0,in-test
2.132116,1675.25,in-test
2.155181,1675.5,in-test
2.205156,1675.75,in-test
2.258975,1676.0,in-test
2.29101,1676.25,in-test
2.305106,1676.5,in-test
2.314076,1676.75,in-test
2.301262,1677.0,in-test
2.283322,1677.25,in-test
2.261538,1677.5,in-test
2.243598,1677.75,in-test
2.223096,1678.0,in-test
2.205156,1678.25,in-test
2.197468,1678.5,in-test
2.189779,1678.75,in-test
2.180809,1679.0,in-test
2.175684,1679.25,in-test
2.167995,1679.5,in-test
2.157744,1679.75,in-test
2.160307,1680.0,in-test
2.185935,1680.25,in-test
2.203875,1680.5,in-test
2.209,1680.75,in-test
2.193623,1681.0,in-test
2.189779,1681.25,in-test
2.183372,1681.5,in-test
2.171839,1681.75,in-test
2.161588,1682.0,in-test
2.155181,1682.25,in-test
2.146211,1682.5,in-test
2.14493,1682.75,in-test
2.137241,1683.0,in-test
2.132116,1683.25,in-test
2.12699,1683.5,in-test
2.130834,1683.75,in-test
2.142367,1684.0,in-test
2.143648,1684.25,in-test
2.142367,1684.5,in-test
2.143648,1684.75,in-test
2.141086,1685.0,in-test
2.148774,1685.25,in-test
2.165432,1685.5,in-test
2.184654,1685.75,in-test
2.176965,1686.0,in-test
2.150055,1686.25,in-test
2.047543,1686.5,in-test
2.080859,1686.75,in-test
2.064201,1687.0,in-test
2.080859,1687.25,in-test
2.07189,1687.5,in-test
2.068045,1687.75,in-test
2.061638,1688.0,in-test
2.052669,1688.25,in-test
2.052669,1688.5,in-test
2.048824,1688.75,in-test
2.048824,1689.0,in-test
2.043699,1689.25,in-test
2.039854,1689.5,in-test
2.037292,1689.75,in-test
2.038573,1690.0,in-test
2.028322,1690.25,in-test
2.02704,1690.5,in-test
2.021915,1690.75,in-test
2.019352,1691.0,in-test
2.015508,1691.25,in-test
2.01807,1691.5,in-test
2.015508,1691.75,in-test
2.009101,1692.0,in-test
2.005256,1692.25,in-test
2.001412,1692.5,in-test
